code,product_name,brands,ingredients_text,quantity,lang,source,silver_milk_source,manual_milk_source,manual_milk_source_status,manual_milk_source_at,manual_milk_source_mode,manual_milk_source_note,silver_texture,manual_texture,manual_texture_status,manual_texture_at,manual_texture_mode,manual_texture_note,silver_country_of_origin,manual_country_of_origin,manual_country_of_origin_status,manual_country_of_origin_at,manual_country_of_origin_mode,manual_country_of_origin_note,silver_fat_class,manual_fat_class,manual_fat_class_status,manual_fat_class_at,manual_fat_class_mode,manual_fat_class_note,silver_is_pdo,manual_is_pdo,manual_is_pdo_status,manual_is_pdo_at,manual_is_pdo_mode,manual_is_pdo_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_is_ultra_processed,manual_is_ultra_processed,manual_is_ultra_processed_status,manual_is_ultra_processed_at,manual_is_ultra_processed_mode,manual_is_ultra_processed_note
3412290015386,Ovale Crémeux,"Laïta, Le vicaire",_Lait_ pasteurisé origine UE,180 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,,empty,,,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3149290003029,"Pérail (26,3% MG)",Lou Pérac,_Fromage_ de Brebis au _lait_ pasteurisé.,150 g,,pool_a_typical,sheep,sheep,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3176582040103,Le bon brie,"CF&R, Coeur de lion, Savencia","cow's milk (origin: france), salt, ferments (contain milk)",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3412290055696,Petit Brie,Laita,"lait de vache pasteurisé, sel, présure",800 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
26065458,COULOMMIERS,LE  PATURON,"Lait de vache pasteurisé, sel, ferments lait.",350 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564709040790,Brillat-Savarin Affiné,"Leclerc, nos régions ont du talent","Lait de vache pasteurisé, crème, ferments (dont lait), sel, présure.  Lait et crème d'origine France.",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,very_high,very_high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564709190402,Coulommiers,Nos Régions ont du Talent,"Lait cru (origine France), ferments (dont lait), sel, présure.",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3267031600105,Camembert Bio au lait cru fabriqué en Normandie (22 % MG),Gillot,"_Lait_ de vache cru , sel, présure animale, ferments.",250 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564709005683,Sainte Maure de Touraine,Nos Régions ont du Talent,"Lait cru de chèvre entier, sel, présure, colorant: charbon végétal, ferments lactiques.",250 g,,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
3222120002987,Saint-Félicien,"Agrial, Bourdin, Eurial","_Lait_ de vache thermisé* (origine : France), sel, présure animale, ferments _lactiques_, flore d'affinage *Température inférieure à la pasteurisation",150g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3228022120064,Brie,Président,Pasteurized cow's _milk_,340 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3161712963223,Caprice des Dieux (30 % MG),"Caprice des Dieux, Savencia","pasteurized cow's milk from france, cream, salt, lactic ferments",300 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,france,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
5711953070266,Extra Creamy Brie,Castello,Cheese (Milk),200g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,soft,soft,confirmed,2026-05-15T15:29:26+00:00,llm,,france,other,override,2026-05-15T15:29:26+00:00,llm,,very_high,very_high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8007222204034,Mozzarella di bufala campana DOP,"Casaro del re, Nonno Nanni","Latte di bufala pastorizzato, siero innesto naturale, sale, caglio.",150 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
20097776,Mozzarella light,Milbona,"pasteurized cow's milk, citric acid, lactic ferments, rennet, salt,",125 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,low,low,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8015369000037,Mozzarella di bufala campana,Cirigliana,"Latte di Bufala pastorizzato, siero innesto naturale, sale, caglio",500 g (10 x 50 g),,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
8019514082466,Ricotta di bufala,"Bennet, filiera valore Bennet","Siero di LATTE di bufala, LATTE di bufala, sale",250 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3560070060252,MOZZARELLA,Carrefour,"pasteurized cow's milk, salt, calf rennet, lactic ferments, origins: milking country: milk from eu countries,",220 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8000430139075,Mozzarella,Invernizzi,"Latte, sale, acido citrico",3 x 100 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
0457739070727,Bocconcini di burrata di bufala,"l'antica magnolia, ponte reale","LATTE di bufala pastorizzato, PANNA DI LATTE vaccino UHT 42%, siero innesto naturale, sale, caglio animale.",200 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
8002670007794,Mozzarella proteinica senza lattosio,Granarolo,"Latte scremato pastorizzato, sale, caglio microbico, correttore di acidità: acido citrico (E330).",100 g ℮,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,low,low,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
20098179,Mozzarella per la pizza,Mibona,"pasteurized cow's milk, cooking salt, acidifier: citric acid, animal rennet",400 g,,pool_a_typical,buffalo,cow,override,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8026203000373,Mozzarella di latte di bufala,Giustina,"LATTE di bufala pastorizzato, sieroinnesto naturale, sale, caglio.",3 x 100 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8032589051083,Mozzarella di bufala campana DOP,San Salvatore srl,"Latte di bufala pastorizzato, sale, caglio",125 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
5601312305132,Mozzarella di Bufala Campana D.O.P.,"Continente,Continente Seleção,SONAE,Seleção","_Leite_ de búfala, soro de _leite_ natural, sal e coalho.",125 g (240 g),,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
7610848091264,Mozzarella di bufala campana,"Coop Naturaplan,Naturaplan,Coop,Ponte Reale","_Lait_ de bufflonne, sel de cuisine",125 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
7613331606082,Mozzarella di Bufala Campana D.O.P.,"Coop, Coop Fine Food, Fine Food","_Lait_ de bufflonne (Italie), sel de cuisine",150 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
7501020537543,Queso tipo americano light 8 rebanadas,Lala,"Agua, Mezcla de Quesos (Leche entera pasteurizada de vaca, Sal yodada, Cültivos lácticos y Enzimas), Proteína lactea, Leche de vaca descremada en polvo, Sólidos de la leche, Citrato de sodio (Regulador de acidez), Maltodextrina (Estabilizante), Saborizante natural, Azúcares añadidos (Dextrosa), Sal yodada, Ácido citrico (Acidulante), Acido sórbico (Conservador), Fosfato de sodio (Emulsificante), Anaranjado alimentos 6 y Anaranjado alimentos 5 (Colorantes). Contiene: Leche. Puede contener: Soya. Proteina de leche: 17,8% min. Grasa de leche: 11% max. Humedad: 51% máx.",144 g,,pool_a_typical,sheep,cow,override,2026-05-15T15:29:26+00:00,llm,,fresh,processed,override,2026-05-15T15:29:26+00:00,llm,,italy,other,override,2026-05-15T15:29:26+00:00,llm,,low,low,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,
8059070740004,Mozzarella di Bufala Campana,L italie des fromages,"lait de bufflonne pasteurisé, sel, présure.",400 g (250 g net égoutté),,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8424590005030,Queso de Murcia fresco,La Purisima,"Leche pasteurizada de cabra murciana-granadina, sal, estabilizante: cloruro cálcico, cuajo, fermentos lácticos y conservador E-202.",,,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,spain,spain,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8016784555553,Bufala senza lattosio,"Fattorie Garofalo, Garofalo","Latte di bufala pastorizzato delattosato, siero innesto naturale (contiene latte), sale, caglio microbico",320 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
8002670005769,Mozzarella bio,Granarolo,"Latte pastorizzato da agricoltura biologica, sale, caglio microbico, correttore di acidità: acido citrico",200 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8010749101878,Mozzarella di bufala campana DOP,"Castelli, Delizia campana","Latte di bufala pastorizzato, sieroinnesto naturale (derivato del latte), sale, caglio",3 x 100 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,high,high,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8028451022121,Mozzarella di capra,Caseificio Montegrappa,"Latte caprino, fermenti lattici, sale, caglio",110 g,,pool_a_typical,goat,goat,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8002626020228,Burratina,Sabelli,"Mozzarella (latte, sale, caglio, fermenti lattici), crema di latte 30%, sale.",270 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8032891701324,Ricotta Nadi di Bufala,La Bella Contadina,"Siero di _latte_ di bufala, sale, correttore di acidità: acido lattico.",200 g (2 x 100 g),,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8026160002441,Mozzarella fior di latte,Valcolatte,"Latte vaccino pastorizzato, sale, caglio, fermenti lattici.",100g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8000430138801,Mozarella Santa Lucia,"Galbani, Santa Lucia","_Latte_, sale, correttore di acidità: acido citrico.",3 x 125 g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8000430138627,Mozzarella di bufala campana D.O.P.,Vallelata,"Latte di bufala, siero innesto naturale, sale, caglio",200 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,True,False,override,2026-05-15T15:29:26+00:00,llm,
4337185553820,light Mozzarella nach italienischer art,"K-Classic, Kaufland Classic","Pasteurisierte Kuhmilch, Speisesalz, mikrobieller Labaustauschstoff, Milchsäurebakterienkulturen, Säuerungsmittel: Citronensäure.",125g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,low,low,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8026160000706,Mozzarella di Bufala Campana AOP (23% MG) - 150 g - Bravo bis,"Bravo bis,Valcolatte","Lait de bufflonne, sérum greffe naturel, sel, présure.",150 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8480000510501,Mozzarella,Hacendado,"_Leche_ pasteurizada de vaca, coagulante microbiano, corrector de acidez (ácido cítrico) y sal.",125 g (250 g),,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,low,medium,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8023074000181,Tartufina mozzarella,"Ciresa Formaggi, Tre Stelle","LAIT pasteurisé de bufflonne, truffe d'été Tuberum Aestivum Vitt (3%), sel, présure.",280 g (125 g égoutté),,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
8480000511102,Mozzarella Pizza-Roma,HACENDADO,"LECHE pasteurizada de vaca, coagulante microbiano, fermentos lácticos y sal,",200g,,pool_a_typical,cow,cow,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,medium,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
3564700404546,Mozzarella di Bufala Campana,"Marque Repère, Les Croisés","Lait entier pasteurisé de bufflonne, sel, présure. (facultatif - Etiqueté)",125 g,,pool_a_typical,buffalo,buffalo,confirmed,2026-05-15T15:29:26+00:00,llm,,fresh,fresh,confirmed,2026-05-15T15:29:26+00:00,llm,,italy,italy,confirmed,2026-05-15T15:29:26+00:00,llm,,medium,high,override,2026-05-15T15:29:26+00:00,llm,,True,True,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,,False,False,confirmed,2026-05-15T15:29:26+00:00,llm,
