code,product_name,brands,ingredients_text,quantity,silver_cereal_type,manual_cereal_type,silver_grain_type,manual_grain_type,silver_is_low_sugar,manual_is_low_sugar,silver_is_high_fibre,manual_is_high_fibre,silver_nova_class,manual_nova_class,silver_is_vegan,manual_is_vegan,silver_is_whole_grain,manual_is_whole_grain,silver_is_organic,manual_is_organic
3273120026923,Muesli Super Fruits et Graines de Chia,Celnat,"Flocons de céréales* (avoine*, seigle* toasté, orge*, sarrasin*), raisins* (14%) (avec huile de tournesol*), cranberry* (9,5%), noisettes toastées*, graines de chia* (2%), myrtilles* (1%), mûres* (1%), framboises*, groseilles*. (*)issus de l’Agriculture Biologique. 30% de fruits secs. Traces possibles de soja, sésame, autres fruits à coques.",375 g,muesli,muesli,multigrain,multigrain,False,False,True,False,processed,processed,True,True,False,True,True,True
4021234101246,Krunchy Low Sugar Crazy Nuts,Barnhouse,"_Hafervollkornflocken_ 61%, Tapiokasirup, Sonnenblumenöl, Ballaststoff aus Zichorienwurzel 9%, Dinkel (_Weizenart_) gepufft, _Cashewkerne_ 4,6%, _Haselnüsse_ 4%, Kokoschips 3,5%, Meersalz",375 g,muesli,granola,multigrain,oat,True,True,True,True,ultra_processed,processed,True,True,False,True,True,False
3700496306019,Muesli abricot,Country Farm,"BARRE DE CEREALES À L'ABRICOT, AROMATISÉE - INGRÉDIENTS POUR : Céréales 49,5%,(flocons d'avoine,farine de blé) sirop de glucose, abricot 9% (abricot, farine de riz, conservateur: anhydride sulfureux), huile de tournesol, stabilisant: sorbitols, dextrose, sucre, sel, colorant: caramel ordinaire, arôme, antioxydant: extrait riche en tocophérols, émulsifiant: lécithines de soja. Allergènes : Fabriqué dans un atelier qui utilise : lait, arachides et fruits à coque.",22 g,muesli,muesli,multigrain,multigrain,False,False,False,False,ultra_processed,ultra_processed,,False,False,False,False,False
3421557112089,Muesli Sarrasin,Grillon d'or,"whole buckwheat flakes* 47%, rice syrup,quot,, buckwheat flakes* 14%, puffed buckwheat* 8,8%, kasha* 8,3%, honey* 8,2%, dried apples* 8%, *ingredients from organic farming, made in a place which uses nuts, soybeans, sesame seeds, milk and peanuts,",500g,muesli,muesli,multigrain,other,False,False,False,False,processed,processed,False,False,False,True,True,True
8004263696316,Muesli cioccolato,Pam & Panorama,"Fiocchi d'avena 40,6%, zucchero, cioccolato in fiocchi 12% (zucchero, massa di cacao, cacao magro in polvere, burro di cacao, agenti di rivestimento: gomma arabica; gommalacca), cereali croccanti 8% (farina di riso, zucchero, _orzo_, _avena_, _segale_, farina di _frumento_, estratto di malto d'orzo, sale), olio di semi di girasole, cocco disidratato, farine integrali (_frumento_, _segale_), _nocciole_ tostate spezzate 2,5%, _mandorle_ a fette 2%, cacao magro in polvere, germe di _frumento_, miele, cioccolato in polvere 0,4% (zucchero, pasta di cacao, cacao magro in polvere, aroma naturale di vaniglia), sale. Può contenere _soia_, _latte_ e _senape_.",375 g,chocolate_cereal,muesli,multigrain,multigrain,False,False,True,False,ultra_processed,ultra_processed,False,False,True,True,False,False
7613287354150,Chocapic,"Nestlé,Chocapic","Granos de Cereal 65 % [Harina de Maíz Integral 25.3%, Harina de Trigo 21 %, Harina de Trigo Integral 18.7%], Azúcar, Cacao en polvo 6.5%, Extracto de Malta (Cebada), Aceite de palma fraccionado, Vitaminas y Minerales (Carbonato de Calcio, Niacina, Óxido de zinc, Pantotenato de Calcio, Hierro reducido, Vitamina B1, Vitamina B6, Vitamina B2, Ácido Fólico), Emulsionante (Fosfato dicálcico), Sal, Licor de Cacao 0.5%, Saborizante artificial (Vainillina), Antioxidante (Concentrado de Tocoferoles Mixtos).",720 g,chocolate_cereal,chocolate_cereal,,multigrain,True,False,False,False,ultra_processed,ultra_processed,,False,True,True,False,False
3229820792958,Porridge 3 Céréales,Bjorg,"Flocons d'_avoine_* 60 %, flocons de _blé_* 20 %, flocons d'_épeautre_* 20 %. *Ingrédient biologique.",375 g,oat_cereal,oat_cereal,,multigrain,True,True,True,False,natural,natural,True,True,False,True,True,True
9311898198726,"Breakfast Muesli - Almonds, Cashews, Macadamias & Walnuts",Sunsol Natural,"Oats, Wheat, Cashews (12%), Barley, Sunflower Kernels, Triticale, Bran Straws (Wheat Bran, Wheat Flour, Vegetable Oil, Emulsifier (471), Salt, Linseeds, Pepitas, Almonds (2%). Macadamias (2%), Wainuts (2%1. ALLERGEN ADVICE Contains Tree Nuts and Gluten. May be present: Peanuts, Sesame Seeds and other Tree Nuts.",500g,muesli,muesli,multigrain,multigrain,True,,True,,ultra_processed,processed,,True,False,False,False,False
7772602000148,Avena,"Princesa,Simsa",Hojuela de avena.,450 g,oat_cereal,oat_cereal,oat,oat,False,True,False,False,natural,natural,True,True,False,True,False,False
4316268552394,Müsli Früchte Vollkorn,"Korn Mühle, Netto","22% Rosinen, 21% _Hafervollkornflocken_, 20,7% _Weizenvollkornflocken, 20% _Roggenvollkornflocken_, 5,2% getrocknete Dattelstücke, 3% gezuckerte Bananenchipsstücke (69% Bananen, Kokosnussöl, Zucker), 2,0% Cornflakes (Mais, _Gerstenmalzextrakt_), Leinsamen, Sonnenblumenkerne, _Haselnusskerne_, 0,3% getrocknete Apfelstücke, 0,3% getrocknete Aprikosenstücke, 0,3% getrocknete Feigenstücke, 0,3% getrocknete Pflaumenstücke, 0.3% getrocknete Birnenstücke, 0,3% getrocknete Pfirsichstücke.",1000g,muesli,muesli,multigrain,multigrain,False,False,True,True,processed,processed,True,False,True,True,False,False
8422584013122,Copos gruesos de avena integral,"Ecocesta,Biogran","Copos de avena integrales* (100%), (* Ingredientes procedentes de la agricultura ecológica),",500 g,oat_cereal,oat_cereal,oat,oat,True,True,True,True,natural,natural,True,True,True,True,True,True
8002816801279,Corn flakes,"Activity,Lameri","fiocchi di avena* 44,8%, zucchero di canna*, gocce di cioccolato fondente* 10% (zucchero di canna*, pasta di cacao*, burro di cacao*, estratto di vaniglia*), olio di semi di girasole* alto oleico, fiocchi di frumento* 6%, frumento duro soffiato* 5,3%, Cocco disidratato in scaglie*, semi di chia* 2,4%, estruso quinoa* 2% (farina di quinoa* 43%, farina di riso*, farina di mais*, zucchero di canna*, sale), semi di girasole*, miglio soffiato* 1,3%, zucchero caramellato*, sale. *biologico. Contiene glutine",400 g,corn_flakes,granola,corn,multigrain,False,False,True,False,ultra_processed,processed,,True,False,True,True,True
20621353,Choco Moons,"Crownfield,Lidl,Nordgetreide","52 % Weizenvollkornmehl, Zucker, 22 % Maisgrieẞ, 6 % fettarmer Kakao, Glukosesirup, Speisesalz, natürliche Aromen, Kann Spuren von anderen glutenhaltigen Getreiden, Schalenfrüchten, Erdnüssen, Soja und Milch enthalten,",750g,chocolate_cereal,chocolate_cereal,,wheat,False,False,True,False,ultra_processed,ultra_processed,True,True,False,True,False,False
4000540000306,Kernige Haferflocken,Kölln,100% Vollkorn-Hafer,500g,oat_cereal,oat_cereal,oat,oat,True,True,True,True,natural,natural,True,True,True,True,False,False
3387390333008,"Kellogs, Cini Minis",Nestlé,"33,7% VOLLKORNWEIZENMEHL, Reismehl, Zucker, Glukosesirup, Sonnenblumenöl, Füllstoff (Calciumcarbonat), WEIZENSTÄRKE, Salz, 0,4% Zimt, natürliche Aromen, Emulgator (Lecithine), Antioxidationsmittel (stark tocopherolhaltige Extrakte), geröstetes GERSTENMALZEXTRAKT, Farbstoff (Annatto Norbixin), Eisen, Niacin, Pantothensäure, Vitamin D, Vitamin B6, Thiamin (Vit. B1), Riboflavin (Vit. B2), Folsäure. Kann MILCH und NÜSSE enthalten.",375 g,muesli,chocolate_cereal,multigrain,wheat,False,False,True,False,ultra_processed,ultra_processed,,False,True,True,False,False
3229820798110,Granola Chocolat,Bjorg,"Flocons d'avoine complètes 71%, sucre de canne non raffiné, huile de tournesol, chocolat noir 5% (pâte de cacao, sucre de canne non raffiné, beurre de cacao), riz extrudé (au chocolat noir) 3% (chocolat noir (pâte de cacao, sucre de canne non raffiné, beurre de cacao), farine complète de riz), poudre de cacao maigre 2,5%, inuline, antioxydant : extrait riche en tocophérols.",350 g,chocolate_cereal,granola,multigrain,oat,False,False,True,False,ultra_processed,ultra_processed,,True,False,True,True,False
3273120019963,Flocons de Millet (J),Celnat,Flocons de Millet bio,350 g,,other,,other,True,True,True,False,natural,processed,True,True,False,True,True,True
0042400124962,Cereal,"MOM Brands, Malt O Meal","Sugar, corn flour, wheat flour, whole grain oat flour, corn syrup, salt, calcium carbonate, maltodextrin, apple juice concentrate, apple solids, cinnamon, dextrose, modified cornstarch, yellow 6, baking soda, corn syrup solids, red 40, yellow 5, blue 1, natural flavor, bht added to preserve freshness. vitamins and minerals: ferric orthophosphate (source of iron), niacinamide (vitamin b3), zinc oxide, thiamin mononitrate (vitamin b1), calcium pantothenate (vitamin b5), pyridoxine hydrochloride (vitamin b6), folic acid.",354 g,,other,,multigrain,False,False,False,False,ultra_processed,ultra_processed,,True,True,False,False,False
8410188012092,Kelloggs corn flakes the original,Kellogg's,"Mais, estratto di malto d'_orzo_, zucchero, sale, niacina, ferro, vitamina B6, riboflavina, tiamina, acido folico, vitamina D, vitamina B12.",500 g,corn_flakes,corn_flakes,corn,corn,False,False,False,False,processed,ultra_processed,,True,False,False,False,False
4083900042505,Unser Bestes fruchtig lecker,granoVita,"Vollkornhaferflocken, Trockenfrüchte 35% (Rosinen [Rosinen, Sonnenblumenöl], Dattelstücke, gefriergetrocknete Erdbeerstücke [ gefriergetrocknete Erdbeeren, Sonnenblumenöl], Apfelstücke, Birnenstücke, Aprikosenstücke, Pfirsichstücke, Plaumenstücke), Mandeln 6%, Vollkornweizenflocken, Leinsamen 5%, Sonnenblumenkerne, Kokosnusschips, Vollkornweizenknusperflocken (Weizenschrot, Weizenmehl), Maracujasaftpulver, (Maltodextrin, Maracujasaftkonzentrat), Orangensaftpulver (Maltodextrin, Orangensaftkonzentrat, Säuerungsmittel: Citronensäure), Weizenkeime, Maisstärke, Reismehl.",1000 g,muesli,muesli,multigrain,multigrain,True,True,True,True,ultra_processed,processed,,True,True,True,False,False
4008391003712,Müsli Verlieb' Dich,Seitenbacher,"Vollkorn-Haferflocken, 10% Schokolade: Milchschokoladenflocken (Rohrzucker, Kakaobutter, Vollmilchpulver, Kakaopulver, Rapslecithin), Schokoladenflocken (Rohrzucker, Kakaomasse, Kakaopulver stark entölt, Rapslecithin, Kakaobutter), Sojaflakes (Maismehl, Sojamehl, Ahornsirup, Meersalz), 7% Früchte: Sauerkirschenhälften*, Heidelbeeren*, Kakaostücke, Mandelblättchen, Reis gepufft. *gefriergetrocknet",500 g,muesli,muesli,multigrain,oat,False,False,True,False,processed,ultra_processed,False,False,True,True,False,False
8028129003568,müsli cioccolato,viologic,"Fiocchi d'avena 48%, fiocchi di frumento, cioccolato fondente 10% (massa di cacao, zucchero di canna grezzo, burro di cacao, lecitina di girasole), cioccolato al latte intero 8% (zucchero di canna grezzo, latte intero in polvere, massa di cacao, burro di cacao, siero di latte dolce in polvere, lecitina di girasole), pezzi di cioccolato 5% (farina di frumento, farina integrale di frumento, zucchero di canna grezzo, massa di cacao, burro di cacao, olio di girasole, cacao in polvere, farina di riso, farina di malto d'orzo, sale marino, vaniglia Bourbon in polvere). Può contenere frutta a guscio, sesamo e soia.",375g,chocolate_cereal,muesli,multigrain,multigrain,False,False,True,False,ultra_processed,ultra_processed,False,False,True,False,True,False
8017596129734,Granola croccante con frutta e frutta secca,"Tre Mulini, Eurospin","Muesli (fiocchi d'AVENA integrale 42%, zucchero, estruso di riso e FRUMENTO 12% (farina di FRUMENTO, amido di mais, farina di malto d'ORZO, farina di riso, sale, farina di malto d'ORZO e FRUMENTO), olio di semi di girasole, farina di FRUMENTO, sale, sciroppo di zucchero caramellato, cocco grattugiato, antiossidante: estratto ricco di tocoferolo], mix di frutta disidratata 19% [uvetta disidratata 8%, banana disidratata e zuccherata 3,5% (banana 2%, olio di cocco, zucchero), mirtilli rossi disidratati e zuccherati 3% (mirtilli rossi 1,9%, zucchero, olio di semi di girasole), pezzi di mela disidratata 25%, cocco zuccherato 2% (cocco 1,6%, zucchero)], MANDORLE 3%, NOCCIOLE 2,5%. Può contenere tracce di ARACHIDI, altra FRUTTA A GUSCIO, SEMI DI SESAMO, LATTE, SOIA, SENAPE e LUPINI.",375g,muesli,granola,multigrain,oat,False,False,True,False,processed,ultra_processed,False,False,True,True,False,False
5000108030904,Jumbo Oats,Quaker,100% Rolled Oats.,1kg,oat_cereal,oat_cereal,oat,oat,True,True,True,True,natural,natural,True,True,False,True,False,False
9310060100130,Vitabrits,Uncle Tobys,"Wheat 99%, Salt",1 kg,,other,,wheat,False,True,False,False,processed,processed,True,True,False,False,False,False
9004617063145,Bio-Hafer Crunchy,Verival,"_Haferflocken_ 59%, Rohrohrzucker, high-oleic Sonnenblumenöl, Kokosraspel, Vollkornreiscrispies, Salz.",375 g,,granola,,oat,False,False,True,False,processed,processed,,True,True,True,True,True
3111900350335,Muesli Croustillant Nature,Favrichon,"Céréales* complètes 70,3% (flocons d'avoine* 54,2%, riz&quot;), sucre de canne* non raffiné, huile de tournesol*, noix de coco* râpée. *Ingrédients issus de l'agriculture biologique. Souligné: ingrédients issus du commerce équitable. En gras: allergènes. Peut contenir des traces de lait et de fruits à coque.",500 g,muesli,granola,multigrain,oat,False,False,True,False,processed,processed,True,True,False,True,True,True
4061461161705,Double Oat Granola,Kavanaghs,"JUMBO OATS (45%), HONEY (16%), PUFFED OATS (9%), Rapeseed Oil, SUNFLOWER SEEDS (6%), PECAN NUTS (3%), PUMPKIN SEEDS (3%), HAZELNUTS (3%), MILLED FLAX SEEDS (3%), FLAKED ALMONDS (2%), Barley Malt Extract. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in bold. May also contain other nuts. DIETARY ADVICE: Suitable for vegetarians. WARNING: Although every effort has been made to remove shell, stones and stalk some small fragments may remain. Small children can choke on nuts. BEST BEFORE: See back of pack",500 g,muesli,granola,multigrain,oat,False,False,True,False,processed,processed,False,False,False,True,False,False
7791078022713,Bocaditos de Cereales con Avena y Trigo,GRANIX,"Relleno sabor avellana (Azúcar, Aceite de palma, Sólidos lácteos, Maltodextrina, Castañas de cajú, Cacao en polvo, Emulsionante: [INS 322, INS 476], Saborizante y Aromatizante artificial), Harina de trigo enriquecida ley N° 25.630 (Harina de trigo, Hierro, Niacina, Vitamina B1, Acido Fólico, Vitamina B2), Harina de Avena, Salvado de Trigo, Azúcar, Harina de Maíz, Extracto de Malta, Sal, Antioxidante (Tocoferoles)",180g,,other,,multigrain,False,False,False,False,ultra_processed,ultra_processed,False,False,False,False,False,False
20052454,Corn Flakes,Crownfield,"94% crushed corn grains, sugar, table salt",500 g,corn_flakes,corn_flakes,corn,corn,False,False,False,False,processed,ultra_processed,True,True,False,False,False,False
3273120010823,Flocons de seigle,"Celnat, Celnat S.A.",Flocons de _seigle_ bio,500 g,,other,,other,True,True,True,False,natural,processed,True,True,False,True,True,True
3421557500985,Ka'ré chocolat noisette,"Céréco,Grillon d'Or","Fourrage chocolat noisette* 35% (sucre de canne*, chocolat 5,8% (sucre de canne&quot;, beurre de cacao&quot;, cacao maigre&quot;), noisettes* 5,6%, huile de tournesol, poudre de lait écrémé*, cacao maigre*, beurre de cacao&quot;, émulsifiant : lecithine de tournesol&quot;, extrait de vanille&quot;), maïs, blé complet* 24%, sucre de canne&quot;, avoine complète, cacao maigre, sel. *Ingrédients issus de l'Agriculture Biologique. Traces possibles d'autres fruits à coque, de soja, de graines de sésame, d'arachide, de moutarde et de lupin.",500 g,chocolate_cereal,chocolate_cereal,,multigrain,False,False,True,False,ultra_processed,ultra_processed,False,False,True,True,True,True
9310055101432,Crunchy Nut Corn Flakes,Kellogg's,"Corn (54%), sugar, peanuts (7%), honey (2%), molasses, salt, barley malt extract, vitamins (vitamin C, vitamin E, niacin, thiamin, riboflavin, folate), minerals (iron, zinc oxide). CONTAINS CEREALS CONTAINING GLUTEN AND PEANUTS. MAY CONTAIN TRACES OF TREE NUTS",670g,,corn_flakes,,corn,False,False,False,False,processed,ultra_processed,False,False,False,False,False,False
8480012000939,Copos de Maíz (Ifa Eliges),"Eliges,IFA","Maíz (99%), azúcar, extracto de malta de cebada, sal, emulgente (mono  y diglicéridos de ácidos grasos), vitaminas (niacina, ácido pantoténico, vitamina B6, riboflavina, tiamina, ácido fólico, biotina, vitamina B12) y hierro.",500 g,corn_flakes,corn_flakes,corn,corn,False,False,False,False,ultra_processed,ultra_processed,,False,False,False,False,False
9310055536517,Crispy flakes of whole wheat and wheat bran,Kellogg's All-Bran,"Whole grain wheat (53%), wheat bran (35%), sugar, barley malt extract, salt, minerals (iron, zinc oxide), vitamins (niacin, vitamin B6, riboflavin, folate).",330g,,other,,wheat,False,False,True,True,processed,processed,,True,True,True,False,False
