code,product_name,brands,ingredients_text,quantity,lang,source,silver_chocolate_type,manual_chocolate_type,manual_chocolate_type_status,manual_chocolate_type_at,manual_chocolate_type_mode,manual_chocolate_type_note,silver_cocoa_percentage,manual_cocoa_percentage,manual_cocoa_percentage_status,manual_cocoa_percentage_at,manual_cocoa_percentage_mode,manual_cocoa_percentage_note,silver_contains_nuts,manual_contains_nuts,manual_contains_nuts_status,manual_contains_nuts_at,manual_contains_nuts_mode,manual_contains_nuts_note,silver_chocolate_extra,manual_chocolate_extra,manual_chocolate_extra_status,manual_chocolate_extra_at,manual_chocolate_extra_mode,manual_chocolate_extra_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_nutri_score_grade,manual_nutri_score_grade,manual_nutri_score_grade_status,manual_nutri_score_grade_at,manual_nutri_score_grade_mode,manual_nutri_score_grade_note,silver_protein_class,manual_protein_class,manual_protein_class_status,manual_protein_class_at,manual_protein_class_mode,manual_protein_class_note
20177218,NOIR DEGUSTATION 70% CARAMEL,J.D. Gross,"Pâte de cacao, sucre, beurre de cacao, sirop de glucose, beurre concentré (lait), émulsifiant : lécithines (tournesol), arôme naturel, sel, extrait de vanille, Chocolat noir : cacao : 70 % minimum,",125 g,,pool_a_typical,dark,filled,override,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,with_caramel,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,C,E,override,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3760121210609,NOIR 70%,Biocoop,"Pâte de cacao* d'amérique latine, sucre de canne roux* 30%, beurre de cacao*, poudre de cacao* d'amérique latine",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
3350031632174,Chocolat noir 72% de cacao Saint-Domingue,"Monoprix, Monoprix Gourmet",Pâte de cacao (origine Saint-Domingue) - sucre de canne - beurre de cacao -  cacao maigre en poudre (origine Saint-Domingue) - émulsifiant : lécithines de soja.,100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3483981900052,Chocolat noir 85% Madagascar,Terra Etica,"pâte de cacao* de Madagascar 75%, sucre de canne*, beurre de cacao*. Cacao: 85% minimum. *issus du commerce équitable et de l'agriculture biologique (100% du poids total).",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8431876121551,Chocolate negro 80%,Carrefour,"Pasta de cacao, azúcar, manteca de cacao, cacao desgrasado en polvo, aroma natural de vainilla.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8437007611502,"Tierra madre, chocolate negro 70% cacao con naranja",Intermón Oxfam,,100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
4337256274913,Edel-Bitter Kakao 85 %,"ICAM, Rewe, Rewe Bio","Kakaomasse, Kakaobutter, Rohrzucker, gemahlene Vanilleschoten",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
3564707000864,Noir Dégustation 74% cacao,Bio Village,"D'OÙ CA VIENT? Le chocolat noir Dégustation Bio Village est élaboré en France à partir de fèves de cacao origine Afrique et/ou Amérique**. Bio Village a sélectionné p vous un chocolat noir 70 de cacao pour vous offrir arômes intenses du choco Pur beurre de cacao, il séc les amateurs par sa fine et son fondant en bouch Craquez à tout momen de la journée! CHOCOLAT NOIR SUPÉRIEUR - PRODUIT ISSU DE L'AGRICULTURE BIOLO INGRÉDIENTS Pâte de cacao*, sucre*, beurre de cacao*. *Ingrédients issus de l'agriculture biologique. Cacao: 70% minimum. Traces de gluten, fruits à coque et lait. CONSERVATION À consommer de préférence avant fin: voir ci-dessous. À conserver à l'abri de la chaleur et de l'humidité. Température optimale de conservation: 18°C - 20°C. Poids net: 100 ge INFORMATIONS NUTRITIONN Valeurs nutritionnelles moyennes pour: Énergie Matières grasses 2362 kJ (56 dont acides gras saturés Glucides dont sucres Fibres alimentaires Protéines Sel DES QUESTIONS, DES RÉPON 0 800 865 286 Service & ap gratuits www.marquerepere.leclerc Scamark - C.S. 90019 EDEX",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
8002330023270,Cioccolato extra fine 85% cacao Togo,Esselunga,"Pasta di cacao 85%, zucchero di canna",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8006380215258,Fondentenero Cioccolato Extra Amaro 72%,Novi,"Pasta di cacao, zucchero, burro di cacao, cacao magro, aroma naturale. Può contenere tracce di latte, nocciole, mandorle e soia.",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
0060383998615,70% Dark Chocolate,PC • Loblaws,"Unsweetened chocolate, Sugar, Cocoa, Cocoa butter, Sunflower lecithin, Natural flavour.",300 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3256226088958,Chocolat noir 74% de cacao d'Equateur Tablette de 100g,"U, U Saveurs","Pâte de cacao* (origine equateur), sucre, beurre de cacao. Cacao: 74% minimum. Traces éventuelles de fruits à coque, de céréales contenant du gluten et de lait. * fèves de cacao provenant du programme transparence cacao",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
8410109104950,82% Cacao Supreme Dark,Valor,"Pasta de cacao, cacao magro en polvo, manteca de cacao, azúcar, emulgente (lecitina de soya), aromatizante natural. Cacao: 82% mínimo. Contiene soya. Puede contener trazas de almendras, avellanas y leche.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8410109005110,70% cacao natural,Valor,"Pasta de cacao, azúcar, cacao desgrasado en polvo, manteca de cacao, emulgente (lecitina de _soja_ ),",200 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
7622400624520,Premium 70% kakao,Marabou,"cocoa mass, sugar, cocoa butter, low fat cocoa, volöljy, emulsifier (soy lecithin), flavouring, milk powder. May contain nuts. At least 70 % cocoa.",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8410109003222,Chocolate negro 0% azúcares añadidos 70% cacao,Valor,"Pasta de cacao, edulcorante (maltitol), cacao desgrasado en polvo, manteca de cacao, emulgente (lecitina de _soja_), edulcorante (glucósidos de esteviol 0,012%), aromas,",125 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
3222474102012,Noir Tanzanie 85% aux amandes effilées intense et croquant,"Casino, Délices","Pâte de cacao* de Tanzanie 68% - sucre - beurre de cacao* - amandes effilées grillées 10% - arôme naturel de  vanille. Cacao : 85% minimum dans le chocolat. Traces de gluten, lait, d'oeufs, de soja et de fruits à coque.   * Certifié Rainforest Alliance. Pour en savoir plus: www.ra.org",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
4388844216297,Edel-Bitter Schokolade Kakao 85 %,REWE Bio,"Kakaomasse, Kakaobutter, Rohrzucker, gemahlene Vanilleschoten",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
4311501480113,"Edel-Zartbitter Schokolade, 81 % Kakao","EDEKA, Edeka Herzstücke","Kakaomasse, Kakaobutter, Zucker, Kakaopulver, natürliches Aroma.",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8002330017576,Cioccolato extra fine - 75% cacao Trinitario Tanzania,"Domori, Esselunga, Top","pasta di cacao Trinitario, zucchero di canna",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
3560071181345,85% cacao noir tanzanie,"Carrefour, Carrefour Selection","Pâte de cacao origine Tanzanie, sucre, beurre de cacao, extrait de vanille. Peut contenir des traces de céréales contenant du gluten, d'œufs, de soja, de lait et de fruits à coque. Cacao : 85% minimum.",80 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,,empty,,,,med,,empty,,,
3564707142700,Chocolat noir dégustation 85% cacao bio,"Bio Village,Marque Repère","Pâte de cacao*, beurre de cacao*, sucre*, extrait de vanille*. Traces de gluten, lait et fruits à coque.  Cacao: 85% minimum. *Ingrédients issus de l'agriculture biologique.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
0060383888466,85% Dark Chocolate,PC • Loblaws,"Unsweetened chocolate, Sugar, Cocoa butter.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
7613035302143,NESTLE L'ATELIER - Noir 70% - 100g,"Nestlé, Les recettes de l'atelier, Nestle les recettes de l’atelier","Pâte de cacao (Afrique de l'Ouest, Equateur), sucre, beurre de cacao. Cacao : 70% minimum. Peut contenir : OEUF, GLUTEN, LAIT, FRUITS A COQUE.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8410679234002,Chocolate 95%,Trapa,"Pasta de cacao, manteca de cacao, cacao desgrasado en polvo y azúcar.",80 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8410083000804,Atlántic chocolate negro edulcorado 60% cacao,Eureka,"Edulcorante: maltitol (E-965) 39%, pasta de cacao, manteca de cacao, cacao en polvo desgrasado, emulgente: lecitina de _soja_ (E-322) y aroma: vainilla.  Cacao: 60% mínimo",125 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,50-70,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,C,,empty,,,,med,,empty,,,
8411273000710,Chocolate negro con naranja 70% cacao sin azúcares,Clavileño,"Pasta de cacao, adulcorante: maltitol (E-965), manteca de cacao, cacao magro en polvo, puré de manzana, edulcorante: lactitol (E-966), zumo de pera, zumo de naranja: 0,8%, emulgente: lecitina de _soja_ (E-322), fibra de _trigo_, aroma natural de naranja, agente gelificante: pectina (E-440i), regulador de acidez: ácido cítrico (E-330), grasa vegetal, aroma: extracto natural de vainilla, edulcorante: acesulfamo K (E-950).",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,,empty,,,,med,,empty,,,
5060270121015,Panama 80%,Chocolate and Love,"Kakaomasse, Rohrzucker, Kakaobutter, Vanilleschoten.",40 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8411066003096,Chocolate puro 86% organic República Dominicana,Chocolates Solé,"Cacao*, Azúcar de caña*, Manteca de cacao* y Vainilla*. *Ingredientes de roducción ecológica Trazas de frutos secos y leche.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8410109109832,Chocolate 85% Cacao 0% Azúcares Añadidos,VALOR,"Pasta de cacao, manteca de cacao, cacao desgrasado en polvo, edulcorante (maltitol), emulgente (lecitina (soja)), edulcorante (glucósidos de esteviol procedentes de estevia). Cacao 85% mínimo.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
4044889004038,Dark 62 %,"EcoFinia, björnsted","Kakaomasse, Roh-Rohrzucker, Kakaobutter, pflanzlicher Ballaststoff (Agave).",80 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,50-70,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,low,,empty,,,
4044889002119,Edel Bitter Cranberry 70% Ecuador-Caribe,Vivani,"Kakaomasse*, Roh-Rohrzucker, Kakaobutter*, Cranberry Stückchen* 2,5 %.",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
3560070856596,Chocolate 52% especial postres,"Carrefour BIO, Carrefour","Azúcar*, pasta de cacao*, manteca de cacao*, emulgente: lecitinas* (girasol), extracto de vainilla*",200 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,50-70,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3413880022692,Chocolat noir fleur de sel de Guérande 70%,Artisans du Monde,"Pâte de cacao*°, sucre de canne complet* (Mascobado) (21,6%), sucre de canne blond*, beurre de cacao*, fleur de sel de Guérande (0,4%)",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,other,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8412170024069,Chocolate Negro 74% Cacao,Santiveri,"Pasta de cacao, cacao en polvo, edulcorantes (maltitol, isomaltosa), manteca de cacao, emulgente (lecitina de girasol), extracto natural de vainilla, edulcorante (sucralosa).",80 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,,empty,,,,med,,empty,,,
3396411221248,Dégustation noir 100 % cacao,Bonneterre,"cocoa mass and cocoa butter,",80 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
3222472658061,Chocolat noir bio 74% dégustation,"Casino, Casino Bio","Pâte de cacao* - sucre de canne* - beurre de cacao* - émulsifiant : lécithines de tournesol* - extrait de vanille*.  Traces de gluten, de lait et de fruits à coque. Cacao : 74% minimum * Ingrédients issus de l'agriculture biologique.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8410085219990,Tableta de chocolate negro 70% cacao,Tirma,"Pasta de cacao, azúcar, manteca de cacao, cacao desgrasado en polvo, emulgente: lecitina de _soja_ (E-322) y aroma. Cacao 70% mínimo.",75 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
3760170550107,Chocolat Noir 85% cacao,SolAlter,"fèves de cacao, sucre de canne.",90 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8480017718525,Tableta de chocolate negro 74% cacao,Dia,"Pasta de cacao, azúcar, manteca de cacao, cacao desgrasado en polvo, emulgente: lecitina de girasol (E-322) y aroma de vainillina. Cacao: 74% mínimo.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7610036002737,"Chocolat Noir 72%, Collection Pure",Villars,"Pâte de cacao**, sucre*, beurre de cacao**, émulsifiant (lécithine de colza), arôme naturel de vanille. Cacao 72% *Ingrédient d'origine suisse ** Rainforest Alliance Certified",100g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,70-85,70-85,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
