code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
4061458007108,Premium-Müsli - Honig-Nuss,"Knusperone,Brüggen",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis,en:cereals-with-nuts,en:mueslis-with-nuts,de:knuspermüsli","_Vollkorn-Haferflocken_ (49 %), Zucker, Palmöl, _Vollkorn-Weizenflocken_ (4,5 %), _Weizenmehl_, Getreide-Extrudat_ _Hafermehl_, _Weizenmehl_, Zucker, _Gerstenmalzextrakt_, Salz). _Cashewkerne_ (2,5 %), gehobelte _Mandeln_ (2,5 %), Honig (2 %), halbierte, geröstete _Haselnusskerne_ (2 %), halbierte, ...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4061458059169,Schoko-Müsli,Knusperone,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:mueslis-with-chocolate","_Vollkorn-Haferflocken_ 66 %, Vollmilchschokoladenplättchen 24 % (Zucker, Kakaomasse, _Vollmilchpulver_, Kakaobutter, Emulgator: Lecithine), Cornflakes (Mais, Salz, _Gerstenmalzextrakt_), Reis-Kakao-Extrudat (Reismehl, Zucker, Glukosesirup, fettarmes Kakaopulver, Salz), kakaohaltiges Getränkepulver ...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4061458059190,Schoko Keks Knusper Müsli,Knusperone,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:mueslis-with-chocolate","Vollkorn-Haferflocken (44 %), Getreide-Extrudat (Weizenmehl, Maisstärke, Weizenmalzmehl, Reismehl, Salz, Gersten - und Weizenmalzmehl), Oligofruktosesirup, Vollmilchschokoladenstücke (8 %) (Zucker, Kakaomasse, Vollmilchpulver, Kakaobutter, Emulgator: Lecithine), Butterkekse (8 %) (Weizenmehl, Zucker...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4061458059206,Knusper Müsli,"Aldi, DE-VAU-GE Gesundkostwerk, Knusperone",Klassik Knusper Müsli ohne Rosinen,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:mueslis,en:cereal-flakes","Hafervollkornflocken 71%, Zucker, Palmöl, Kokosraspeln 4%, Magermilchpulver, Maisstärke, Honig 1%, Speisesalz.",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4061458059213,Schoko Knusper Müsli,Knusperone,Gebackene Müsli-Spezialität mit 5 % Vollmilchschokolade und 64 % Vollkorngetreide,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:crunchy-mueslis,en:mueslis-with-chocolate,en:crunchy-mueslis-with-chocolate","Hafervollkornflocken (64 %), Zucker, Palmöl, Vollmilchschokoladenplättchen (5 %) [Zucker, Kakaomasse, Vollmilchpulver, Kakaobutter, Emulgator: Lecithine], Cornflakes [Mais, Gerstenmalzextrakt], fettarmes Kakaopulver, Getreideerzeugnis [Weizenmehl, Zucker, Sonnenblumenöl, Karamellzuckersirup], dragie...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4061458061612,Nougat Bits,knusperone,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:extruded-cereals,en:filled-cereals","Weizenmehl, Vollkornmehl (20 %) (Weizen, Mais, Reis ), Zucker, Palmöl, Rapsöl, gemahlene Haselnüsse (4 %), fettarmes Kakaopulver, Speisesalz, Emulgator: Sonnenblumenlecithine, Aroma,",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,kw:choco-priority
4061458179003,Schoko Müsli,Knusperone,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:mueslis-with-chocolate","Vollkorn-Haferflocken (82 %), Reis-Kakao-Extrudat (Reismehl, Zucker, Glukosesirup, fettarmes Kakaopulver, Kakaopulver, Salz), Vollmilchschokoladenstücke (Zucker, Kakaomasse, Vollmilchpulver, Kakaobutter, Emulgator: Sonnenblumenlecithine), Zartbitterschokoladenstücke (Kakaomasse, Zucker, Kakaobutter,...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4061458181259,Bio-Müsli Klassik - Dinkel und Schoko,"Aldi, DE-VAU-GE, Gut Bio",Vollkornmüsli mit 25% Vollmilchschokoladentropfen,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:mueslis-with-chocolate","Vollkorn-Dinkelweizenflocken (33%), _Haferflocken_ (31%), Vollmilchschokoladentropfen (Rohrzucker, Kakaomasse, _Vollmilchpulver_, Kakaobutter, Emulgator: Sonnenblumenlecithine), Weizen-Kakao-Extrudat (_Weizenmehl_, Rohrohrzucker, fettarmes Kakaopulver, _Gerstenmalzextrakt_, Sonnenblumenöl, Meersalz)...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4061458181273,Bio Knusper-Müsli Beere,Gut Bio,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits","Hafervollkornflocken, Weizenvollkornflocken, Rohrzucker, Rapsöl, Gerstenvollkornflocken, Kokosraspeln, gefriergetrocknete Früchte in veränderlichen Gewichtsanteilen (3 %) (Erdbeerstücke, Brombeeren, Himbeeren, Sonnenblumenöl), Hafervollkornmehl, Reissirup, Honig, Meersalz",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4061458198417,Karamell Crisp,Knusperone,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis",,muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4061461161705,Double Oat Granola,Kavanaghs,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","JUMBO OATS (45%), HONEY (16%), PUFFED OATS (9%), Rapeseed Oil, SUNFLOWER SEEDS (6%), PECAN NUTS (3%), PUMPKIN SEEDS (3%), HAZELNUTS (3%), MILLED FLAX SEEDS (3%), FLAKED ALMONDS (2%), Barley Malt Extract. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in bold. May...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4061462610974,Choco rice,Harvest Morn,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:puffed-grains,en:chocolate-cereals,en:puffed-cereals,en:puffed-rice","rice, sugar, fat reduced cocoa powder, milk chocolate (2,7%) (sugar, cocoa mass, dried whole milk, cocoa butter, whey powder (milk), dried skimmed milk, emulsifier: lecithins (soya), flavouring), calcium carbonate, barley malt extract, glucose syrup, cocoa mass, salt, flavouring, iron, niacin, panto...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4061464108097,FIT & CHRUNCH RED FRUIT,Happy Harvest,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits","Riso 43%, frumento integrale 33%, orzo integrale 7%, zucchero, frutti rossi liofilizzati 5% (amarena, fragola e lamponi), estratto di malto d'orzo, sale.",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",puffed_rice,,puffed_rice,ing:riso-first
4061464837270,Knuspermüsli Klassik ohne Rosinen,"Golden Bridge,Brüggen,Aldi",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis,de:knuspermüsli","Vollkorn-Haferflocken 70%, Zucker, Palmöl, Kokosraspel 4%, Honig 1%, Magermilchpulver, Maisstärke, Salz. Kann _Erdnüsse_, _Schalenfrüchte_, _Sojaerzeugnisse_, _Sesamsamen_, _Senf_ und _Lupinen_ enthalten.",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4062300473294,Crunchy Dinos,Hipp,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits","Fiocchi integrali d'avena* 59%, sciroppo di tapioca*, olio di girasole, fibra di radice di cicoria*, estrudato di cereali* 5% (farina di frumento*, farina di riso*, concentrato di carota*, concentrato di mela*, concentrato di ribes nero*), riso soffiato*, fiocchi di mais* (mais*, sciroppo di mais*, ...",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",granola,,granola,kw:crunchy
4068263055003,Aveia Rings com cacau,Golden Bridge,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals","Harina integral de avena (gluten) 78 %, semola de maíz, azúcar, cacao 5,5 %, sal, aroma y antioxidante (extracto rico en tocoferoles).",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,ing:choco-in-top-ingredients
4082700325269,Bubble Bar (Birthday Cake),Hillcrest,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:puffed-grains,en:puffed-cereals,en:puffed-rice","Puffed Rice Crisps (36%) [Rice, Sugar, Salt, Golden Syrup, Emulsifier (471)], Glucose Syrup, Sugar, Rainbow Sprinkles (5%) [Sugar, Maize Starch, Coconut Fat, Glucose Syrup, Emulsifier (322) (Soy), Natural Colours (100, 162, 160c, 141, 164), Spirulina Powder], Palm Fat, Maltodextrin (Maize), Humectan...",puffed_rice,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",puffed_rice,,puffed_rice,cat:puffed-rice
4088600055985,Instant Oats,Kavanagh's,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:porridge",Wholegrain _Oat_ Flakes,oat_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",,,,unmatched
4088600056135,Organic Jumbo Porridge Oats,Kavanagh's,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:porridge,en:rolled-oats",Organic oat flakes.,oat_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",oat_cereal,,oat_cereal,kw:oat-cereal
4088600064536,Chocolate crunchy clusters,Harvest Morn,"Oat, cornflake and crisped rice clusters with milk chocolate curls, peanuts and honey","en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:crunchy-cereal-clusters,en:cereal-clusters-with-chocolate","Wholegrain _Oat_ Flakes 40%, Milk Chocolate Curls 15% (Sugar, Cocoa Butter, Cocoa Mass, Whole _Milk_ Powder, Dried Skimmed _Milk_, Flavouring, Emulsifier (_Soya_ Lecithins)), Sugar, Maize, Rice Flour, Chopped _Peanuts_ 6%, Rapeseed Oil, Maize Starch, _Honey_ 2.5%, Wheat Flour (_Wheat_ Flour, Calcium...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4088600202433,Multi-Grain Hoops,"Harvest Morn, Aldi",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:extruded-cereals","Wholegrain _oat_ flour (30%), wholegrain _wheat_ flour (30%), wholegrain _barley_ flour (18%), sugar, _wheat_ starch, invert sugar syrup, oligofructose, wholegrain maize flour (2%), wholegrain rice flour (2%), sunflower oil, colour: paprika extract, salt, stabiliser: calcium carbonate, caramelised s...",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",mixed,,mixed,kw:multigrain
4088600287409,Organic Porridge Oats,Kavanaghs,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:porridge",Organic _Oat_ Flakes,oat_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",oat_cereal,,oat_cereal,kw:oat-cereal
40897677,Hafer Flocken Zart,Crownfield,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",100% _Hafervollkornflocken_¹. ¹aus kontrolliert ökologischem Anbau.,oat_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",,,,unmatched
4099100207156,Rolled Oatd,Millville,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats","whole grain rolled oats,",oat_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",,,,unmatched
4099200029511,Cornflakes,Happy Harvest,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:extruded-cereals,en:extruded-flakes,en:corn-flakes","Ingredienti: 95 % mais La Plata, zucchero, estratto di malto d'orzo, sale alimentare.",corn_flakes,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",corn_flakes,,corn_flakes,cat:corn-flakes
4099200046426,Fiocchi di farro,"Aldi, natur",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes",Fiocchi di farro biologici da agricoltura biologica controllata.,,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",,,,unmatched
4099200215389,Lucky Crisp,Happy Harvest,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:extruded-cereals","38 % Vollkorn-_Weizenmehl_, Zucker, _Weizenmehl_, Reismehl, 5 % fettarmes Kakaopulver, Glukosesirup, 2 % gezuckerte Kondensmilch (_Vollmilch_, Zucker), Sonnenblumenöl, Karamellzuckersirup, Stabilisator: Calciumcarbonat; Speisesalz, natürliches Aroma.",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,ing:choco-in-top-ingredients
4104420017849,Schoko Müsli,"Alnatura, Alnatura GmbH",Bio Müsli mit 73% Getreidevollkornflocken und mit 17% Vollmilchschokolade,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:mueslis-with-chocolate","HAFERVOLLKORNFLOCKEN*, WEIZENVOLLKORNFLOCKEN*, Vollmilchschokolade* (Rohrohrzucker*, MILCHPULVER*, Kakaobutter*, Kakaomasse*, Emulgator: SOJALECITHIN*, Bourbon Vanilleschote* gemahlen), Reisgrieß* extrudiert mit Kakao-Überzug* 10% (Reisgrieß, Rohrohrzucker*, Kakao*, Maismalz, GERSTENMALZ*, Sonnenblu...",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
4104420018709,Dinkel gepufft-mit Honig,Alnatura,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:puffed-grains,en:puffed-cereals,en:puffed-wheat,en:puffed-spelt,en:honey-puffed-spelt","DINKEL*¹ gepufft 75 %, Honig* 25 % *aus biologischer Landwirtschaft ¹Dinkel ist eine WEIZENART Kann Spuren von Soja, Milch, Mandel, Nüssen und Sesam enthalten.",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",other,,other,ing:dinkel-first
4104420019805,Bircher Müsli,"Alnatura, Alnatura GmbH",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits","HAFERVOLLKORNFLOCKEN*, HAFERKLEIE*, WEIZENVOLLKORNFLOCKEN*, WEIZENVOLLKORNMEHL*, GERSTENVOLLKORNFLOCKEN*, Dattelsirup* 4,5 %, HASELNÜSSE* geröstet 4 %, Apfelsaftkonzentrat* 3 %, Sultaninen* getrocknet und geölt 3 % (Sultaninen*, Sonnenblumenöl*), Apfelstücke* getrocknet 3 %, Bananenpüree* 2 %, MANDE...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4104420022089,Sojaflocken,Alnatura,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:extruded-flakes,en:legume-flakes,en:soy-flakes,de:flocken-flockenmisch","SOJAFLOCKEN* *aus biologischer Landwirtschaft Kann Spuren von Gluten, Mandel, Milch, Nüssen, Sesam und Lupine enthalten.",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",,,,unmatched
4104420137882,Kinder Bircher Müsli,Alnatura,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits,de:aliments-d-origine-végétale,de:cerealien","HAFERVOLLKORNFLOCKEN* 67%, DINKELVOLLKORNFLOCKEN*¹ 12%, Apfelmehl* 9%, Rosinen* zerkleinert und geölt (Rosinen*, Sonnenblumenöl*) 6%, DINKELFLOCKEN*¹ zartschmelzend (DINKELMEHL*¹, Thiamin (Vitamin B1)) 4%, MANDELN* geröstet und gemahlen 2 % *aus biologischer Landwirtschaft ¹DINKEL IST EINE WEIZENART...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4104420139640,Cornflakes,Alnatura,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:extruded-cereals,en:extruded-flakes,en:corn-flakes,en:plain-corn-flakes","Mais* 99,9%, Trennmittel: Lecithin* *aus biologischer Landwirtschaft Kann Spuren von Gluten, Soja, Milch, Mandel, Nüssen und Sesam enthalten.",corn_flakes,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",corn_flakes,,corn_flakes,cat:corn-flakes
4104420206328,Kinder Früchte Müsli,"Alnatura, Alnatura GmbH",Bio Müsli mit 66 % Getreidevollkornflocken und 22% Trockenfrüchten,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:bircher-style-mueslis,en:mueslis-with-fruits,en:bircher-style-mueslis-with-fruits","HAFERVOLLKORNFLOCKEN* 57 %, Rosinen* geölt 13 % (Rosinen* 99,5 %, Sonnenblumenöl*), DINKELVOLLKORNFLOCKEN*¹ 12 %, Reis* gepufft, Aprikosen* getrocknet 2,1 %, Äpfel* getrocknet, Erdbeeren* gefriergetrocknet 0,7 %, Reismehl* *aus biologischer Landwirtschaft ¹Dinkel ist eine WEIZENART Kann Spuren von S...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4104420217027,Protein Müsli,"Alnatura,Alnatura GmbH",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits","SOJAFLOCKEN* 40 %, HAFERVOLLKORNFLOCKEN* 22%, GERSTENVOLLKORNFLOCKEN* 10%, Sonnenblumenkerne* 5,5%, Kürbiskerne* 5 %, Aprikosen* getrocknet 4,3%, Leinsamen* 3 %, Dattelsaftkonzentrat*, Quinoa* gepufft 2%, Rote Johannisbeeren* gefriergetrocknet 1,6%, Erdbeeren* gefriergetrocknet 1,4%, Sonnenblumenöl*...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4170000055822,Bio Getreideringe mit Schokoladen-Geschmack,All good,Bio Getreideringe mit Schokoladen-Geschmack.,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:extruded-cereals","Hafermehl* 36%, Dinkelvollkornmehl* 36%, Dattelsirup* 20%, Kakaopulver* 6%, Sonnenblumenöl*, natürliches Vanille Aroma, Salz. Hinweis für Allergiker: Enthält Gluten. Kann Spuren von Schalenfrüchten, Milch, Soja und Sesam enthalten.",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,kw:choco-priority
4260133234727,Bio-Frühstücks-Herzen,Frucht Bar,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals","Maisgrieß** (50%), Hafervollkornmehl (30%), Reismehl** (10%), weißes Traubensaftkonzentrat** (5%), Erdbeersaftkonzentrat** (2%), Rote Bete-Saftkonzentrat** (2%), Apfelsaftkonzentrat** (1%), Vitamin B1",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",corn_flakes,,corn_flakes,ing:mais-first
4260229230220,Garden Gusto Bio-Nussriegel,foodloose,"Erdnussriegel mit Trockenfrüchten, Paranüssen und Sesamsamen","en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:breakfasts,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:breakfast-cereals,en:bars,en:cereals-with-fruits,en:mueslis,en:cereal-bars,en:mueslis-with-fruits,de:bio-nussriegel","ERDNÜSSE*, geröstet (43%); Agavendicksaft* (19%); Sauerkirschen*, getrocknet (12%) (Sauerkirschen*, Sonnenblumenöl*); PARANÜSSE* (11%); Aprikosen*, getrocknet (10,4%) (Aprikosen*, Reismehl*); SESAMSAMEN*, geschält und geröstet (4,2%); Vanille-Pulver* (0,2%); Meersalz. *Aus kontrolliert ökologischer ...",muesli,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",muesli,,muesli,cat:mueslis
4260335837351,Soja Protein Crispies,KoRo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:snacks,en:breakfasts,en:cereals-and-potatoes,en:legumes,en:seeds,en:cereals-and-their-products,en:legume-seeds,en:breakfast-cereals,en:puffed-grains,en:puffed-cereals,en:soy-beans","74% SOJAPROTEIN, Reißgrieß, Zucker 4%, Kakaopulver (fettarm), SOJAMEHL, Salz, natürliches Aroma.",,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,ing:choco-in-top-ingredients
4260376840143,Schoko Nuss Granola Knuspernüsli,Lycka,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:chocolate-cereals,en:mueslis,en:mueslis-with-chocolate","63% _HAFERVOLLKORNFLOCKEN_*, 17% Kokosblütenzucker*, Sonnenblumenöl*, Sonnenblumenkerne*, 3% Kakaopulver* stark entölt, 1,5% _HASELNUSSKERNE_* geröstet, 1,5% _MANDELN_* geschält, 1,5% Kakaobohnen* geröstet, Meersalz. *Zutaten aus ökologischer Landwirtschaft",chocolate_cereal,,,,no_llm_data,"muesli, granola, corn_flakes, oat_cereal, chocolate_cereal, puffed_rice, mixed, other",chocolate_cereal,,chocolate_cereal,cat:chocolate-cereals
