code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
40193083,Frischkäse Französische Kräuter,miree,Kräuterkäse,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cream-cheeses,de:frischkäsezubereitungen","FRISCHKÄSE, Salz, Kräuter, Pfeffer, Knoblauch, Zwiebeln, Verdickungsmittel: Guarkernmehl, Johannisbrotkernmehl; Stickstoff zum Aufschlagen.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
40203089,Petrella mit Schnittlauch,Petrella,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cream-cheeses","94% _Frischkäse_, 3% Schnittlauch, Knoblauch, Speisesalz, _Milcheiweißerzeugnis_, Stabilisator: Johannisbrot - kernmehl; Citrusfaser, Konservierungsstoff: Kaliumsorbat",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4021851105160,Magerquark,dennree,Bio-Speisequark Magerstufe,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:lean-quark",Bio-Speisequark Magerstufe,,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4021851106204,Speise Quark,dennree,Bio-Speisequark halbfettstufe,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:quark-with-20-fat-in-dry-mass",Bio-Milch,,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4021851118290,Mozzarella,dennree,Bio-Mozzarella 45% Fett i. Tr.,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella",Bio-Mozzarella 45% Fett i. Tr.,,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
4021851123355,Käse in Scheiben Gouda,dennree,"Bio-Schnittkäse in Scheiben, 45 % Fett i. Tr.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:gouda,en:hollandischer-kase,en:kase,en:scheibenkase","pasteurisierte Kuhmilch, mikrobielles Lab",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:gouda
4026913123502,Camembert leicht,Oma,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:soft-cheeses,en:cow-cheeses,en:soft-cheeses-with-bloomy-rind,en:camemberts,en:pasteurised-products,en:cow-camemberts,en:pasteurized-cheeses,en:camemberts-from-pasteurized-cow-milk","Pasteurisierte Kuhmilch*, Speisesalz, Käsereikulturen, mikrobielles Lab. *aus kontrolliert biologischer Landwirtschaft",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:camembert
4026913129672,Emmental demeter râpé,ÖMA,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:hard-cheeses,en:unpasteurised-products,en:emmentaler,en:unpasteurised-cheeses,en:grated-cheese,en:grated-emmentaler","_Kuhmilch_, Speisesalz, Milchsäurekulturen, mikrobielles Lab",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:emmental
4028332310013,Mascarpone (Bio),Weißenhorner Molkerei,"Frischkäse Doppelrahmstufe, wärmebehandelt","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:cream-cheeses,en:mascarpone","Sahne*, Milcheiweiß*, Magermilchpulver*, Säuerungsmittel: Zitronensaftkonzentrat* *aus kontrolliert biologischer Landwirtschaft",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mascarpone
4036300005311,Müritzer Original cremig & würzig,Milram,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:sliced-cheeses","pasteurisierte Kuhmilch, Speisesalz, Säuerungskulturen, mikrobielles Lab, Farbstoff: Carotin, Annatto Norbixin",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4036300143518,Burlander herzhaft-würzig,Milram,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sliced-cheeses","Pasteurisierte _Kuhmilch_, Speisesalz, Säuerungskulturen, mikrobielles Lab, Farbstoff: Carotin",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4039503041018,Speisequark Magerstufe,"Albhof, Milch vom Albhof",Speisequark Magerstufe,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:lean-quark",Speisequark Magerstufe,,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
40409269,Mozarella,Frankenland,Mozzarella schnittfest 45% Fett i. Tr.,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","_Milch_, Salz, Säuerungsmittel: Citronensäure, Milchsäurebakterien, mikrobieller Labaustauschstoff.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
4041249000402,Schafskäse,Notos,Bulgarischer Weichkäse in Salzlake gereift,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sheep-s-milk-cheeses","pasteurisierte _Schafsmilch_, Salz, Lab",sheep,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4042089001246,Ziegencreme,Der Grüne Altenburger,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,en:cream-cheeses","ZIEGENRAHM 94 %, Kartoffelstärke, KUHMILCHEIWEIß, Wachsmaisstärke, Verdickungsmittel: Johannisbrotkernmehl, Pektin; Speisesalz, Säuerungskulturen (enthalten MILCH); mit Stickstoff aufgeschlagen.",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:ziegen
4042089001451,Ziegen-Rolle (Weichkäse) natur 45 %,Der Grüne Altenburger,"Ziegenrolle, Weichkäse aus pasteurisierter Ziegenmilch, mind. 45% Fett i. Tr.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses","Ziegenmilch, Speisesalz, mikrobieller Labaustauschstoff",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:ziegen
4043600606018,Harzer Käse nach traditioneller Art,KleeHof,Sauermilchkäse,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,de:sauermilchkäse","_Sauermilchquark_, Speisesalz, Kümmel, Säureregulatoren Calciumcarbonat, Natriumhydrogencarbonat; Reifungskulturen (enthalten _Milch_).",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4045357010575,Milkana mit Blauschimmel & Allgäuer Milch,Milkana,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:processed-cheese","Sahne, Käse (30%), Blauschimmelkäse (13%), Butter, Süßmolkenpulver, Schmelzsalze (E 339, E 450, E 451, E 452), Speisesalz.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
40508412,Grüner Pfeffer Camembert,"Agrial, Eurial, Rügener, Rügener Bade Junge","Weichkäse aus pasteurisierter Kuhmilch, 60% Fett i. Tr., mit Pfeffer","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:soft-cheeses,en:soft-cheeses-with-bloomy-rind","pasteurisierte _Kuhmilch_, grüner Pfeffer 5%, Speisesalz, _Säuerungskulturen_, Edelschimmelkultur, mikrobieller Labaustauschstoff",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:camembert
40508481,Badejunge - Wintergenuss,Rügener,"Käsezubereitung aus Weichkäse und Cashewnüssen, Doppelrahmstufe","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:soft-cheeses,en:soft-cheeses-with-bloomy-rind","pasteurisierte _Kuhmilch_, _Cashewnüsse_ 6%, Speisesalz, Säuerungskulturen, Edelschimmelkultur, mikrobielles Lab",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4051900004052,Hausmacher Bauernhandkäse,Birkenstock,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:german-cheeses,de:hessischer-handkäse","_Sauermilchquark_**, Reifungskulturen, Speisesalz, Kümmel**, Säureregulator: Natriumhydrogencarbonat Aus kontrolliert ökologischer Erzeugung",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4051900006827,Bauernquargel Natur,Birkenstock,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:austrian-cheeses,au:quargel,de:sauermilchkäse","Sauermilchtopfen, Speisesalz, Säureregulator: Natriumhydrogencarbonat.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4056489012788,Skyr,Milbona,"Frischkäse, Magerstufe. Wassergehalt mehr als 82%.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fromages-blancs-petit-suisses-and-skyr,en:fresh-cheeses,en:skyrs,en:cream-cheeses","Entrahmte Milch, Starterkulturen (enthält Milch), mikrobielles Lab",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489013082,Bio Speisequark Magerstufe,Milbona,Magerquark,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:quarks,en:cream-cheeses,en:lean-quark",Speisequark Magerstufe aus kontrolliert ökologischer Landwirtschaft,,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4056489030843,Gouda Holland jung,"Lidl, Milbona",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda,en:young-goudas","pasteurisierte Kuhmilch, Speisesalz, Käsereikulturen, mikrobielles Lab, Konservierungsstoff: Natamycin*.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:gouda
4056489042570,Grana Padano 16 Mesi,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grana-padano","Rohmilch, Speisesal tierisches Lab, Konservierungsstoff: Lysozym (aus Ei).",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4056489055037,Bergsteirer Semi-Hard Cheese,"Alpen Fest, Lidl",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:austrian-cheeses",Full fat hard cheese (_milk_),,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4056489055044,Hochsteirer full fat hard cheese,"Alpen Fest, Lidl",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:austrian-cheeses",Full fat hard cheese (_Milk_),,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4056489117506,CHEESE SINGLES,Milbona,Cheese Slices,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","30% cheddar cheese ( milk ), 20% cheese ( milk ), liquid whey ( milk ), butter ( milk ), emulsifying salts: potassium citrates, diphosphates, triphosphates, sodium phosphates, skimmed  milk  powder",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
4056489118190,Skyr Vanille,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fromages-blancs-petit-suisses-and-skyr,en:skyrs,en:cream-cheeses","skimmed milk, water, modified starch, lemon juice concentrate, vanilla extract, thickener: pectins, xanthan gum, acidity regulators: calcium citrates, citric acid, natural cream flavor, vanilla beans, starter cultures, microbial rennet, sweetener: aspartame, acesulfame k,",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489127253,Feta,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:greek-cheeses,en:sheep-s-milk-cheeses,en:feta,en:feta-blocs","sheep's milk, kgie milk, salt, lactic acid fermentation bacteria, produced with microbial re temperate night, best before: see back of package, store at  2°c to  8°c, after opening store and consumed within 3 days, lid! sp, with 0,0, sp, k,, ul, poznaska 48, jankowice, 62-080 tarmowo podgórne, gamin...",sheep,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:feta
4056489149347,Extra mature cheddar,"Lidl,Deluxe",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese,en:extra-mature-cheddar",Extra mature Welsh Cheddar cheese,cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
4056489159995,"British Extra Mature Cheddar, Strength 5",Valley Spire,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese",milk,cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
4056489163534,Burrata,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:burrata","pasteurized cow's milk, 48% cream, table salt, microbial rennet, cheese cultures, acidity regulator: lactic acid, preservative: sorbic acid,",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:burrata
4056489168218,Skyrella,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella,en:cream-cheeses","Leche pasteurizada de vaca, suero lácteo concentrado, sal Cuajo microbiano, cultivos microbianos (contienen leche), acidulante: ácido cítrico.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4056489189558,"Aperitivo con queso feta, tomate seco y alcaparras",Milbona,"Gericht aus Feta g.U. aus Schafs- und Ziegenmilch und getrockneten Tomaten, Kapern und Oregano, zum Backen","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:meals,en:greek-cheeses,en:feta","91,8% _Feta_ g.U., pflanzliche Öle (Olive, Sonnenblume), 2,7% getrocknete Tomaten, 0,9% Kapern, Oregano, Speisesalz.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:feta
4056489216247,PEACH-PASSION FRUIT Quark-Based,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fromages-blancs-petit-suisses-and-skyr","50% formaggio quark, 40% latte fermentato, 6% pesche, 1% maracuja (passion fruit juice from passion fruit concentrate), amido (starch), concentrato di carota, educoloranti dolcificanti: acesulfame k, sucralose, addendanti (thickener): locust bean gum, natural flavouring.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489220794,Irish Mature Red Cheddar Cheese,Rathdaragh,Red Cheddar,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese","Cheddar Cheese (_Milk_), Colour: Carotenes.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
4056489245544,Knas Cheese,Sødergarden,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:danish-cheeses","Cheese (Milk), Preservative: Potassium Nitrate.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489355168,Light tierno,"roncero,Lidl",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Queso de vaca, cabra y oveja tierno, Reducido en grasa,  68% mínimo leche pasteurizada de vaca y leche pasteurizada de vaca desnatada, 14% mínimo leche pasteurizada de cabra, 3% mínimo leche pasteurizada de oveja, sal, estabilizante: cloruro cálcico, cuajo, fermentos lácticos, Origen de la leche: Es...",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
4056489409618,Queso fresco de vaca,El Tequito,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cream-cheeses","Pasteurisierte _Kuhmilch_, Speisesalz, Stabilisator: Calciumchlorid; Konservierungsstoff: Kaliumsorbat; tierisches Lab.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4056489419259,Stracchino,"Lidl, Merivio",Stracchino,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino","Latte, fermenti lattici, sale, caglio.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489523109,Fontina dop,Lidl,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:mountain-products,en:italian-cheeses,en:fontina","Latte, sale, caglio, Crosta non edibile,",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489547112,Bio Bergkäse am Stück,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:mountain-products,en:mountain-cheeses","Pasteurisierte Kuhmilch, Speisesalz, Käsereikulturen, mikrobielles Lab.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4056489547136,Bio Gouda am Stück,"Lidl, Milbona",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda","Pasteurisierte _Kuhmilch_, Speisesalz, Käsereikulturen, mikrobielles Lab.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:gouda
4056489616443,Parmiggiano reggiano DOP râpé,LIDL Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:unpasteurised-products,en:italian-cheeses,en:unpasteurised-cheeses,en:grated-cheese,en:parmigiano-reggiano,fr:fromage-a-pate-presse-cuite","Lait cru, sel, présure.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4056489632221,Mozzarella Light,Merivio,Mozzarella,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Latte parzialmente scremato, sale, caglio microbiotico, fermenti lattici",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
4056489721604,Parmigiano Reggiani DOP,Milbona,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:parmigiano-reggiano","lait cru (Origine: Italie), sel, présure,",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:parmigiano
4061458005555,Bio-Mozarella aus Kuhmilch,"Aldi, Bayernland, Gut Bio",Bio-Mozarella 45 % Fett i. Tr.,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Pasteurisierte _Kuhmilch_, Speisesalz, mikrobieller Labaustauschstoff, Säuerungsmittel: Citronensäure",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4061458043229,ALDI ROI DE TREFLE Käse Französischer Weichkäse,"Aldi, Roi de Trefle, ALDI ROI DE TREFLE Käse",Weichkäse 60% Fett i. Tr.,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:soft-cheeses,en:soft-cheeses-with-bloomy-rind,en:pasteurised-products,en:french-cheeses,en:pasteurized-cheeses","Pasteurisierte _Kuhmilch_, Salz, Käsereikulturen (enthalten _Milch_), mikrobieller Labaustauschstoff.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4061458043380,Gouda,"meine Käsetheke, A-ware Packaging B.V.",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:gouda","Pasteurisierte Kuhmilch, Salz, Käsereikulturen (enthalten Milch), mikrobieller Labaustauschstoff, Farbstoff: Carotin (enthält Milch)",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:gouda
4061458044417,Zarte Scheiben Kräuter der Provence,ROI DE TREILLE,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:sliced-cheeses","_Milch_, Salz, mikrobieller Labaustauschstoff, Käsereikulturen (enthalten _Milch_), Basilikum, Oregano, Rosmarin, Thymian, Koblauch",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4061458044622,Hofburger Schmelzscheiben &quot;Allgäuer Art&quot;,Hofburger,Käse,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:processed-cheese","Käse (50 %), WASSER, Magermilchpulver, Butter, Schmelzsalze: Polyphosphate, Natriumphosphate; Speisesalz, Säuerungsmittel: Citronensäure.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4061458046725,Käsesnack in Würfeln - Maasdamer & Butterkäse,Hofburger,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,de:käse-mischpackungen","Milch, Speisesalz, mikrobieller Labaustauschstoff, Käsereikulturen",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4061458047029,Maasdamer mild-nussig,"Hofburger, Milsani, Sachsenmilch",Maasdamer,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:uncooked-pressed-cheeses,en:cheeses-of-the-netherlands,en:maasdam","Pasteurisierte Kuhmilch, Speisesalz, Käsereikulturen (enthalten Milch), mikrobieller Labaustauschstoff.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
4061458047111,Ziegenkäse in Scheiben - Natur,"Baackes & Heimes, Meine Käsetheke",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,en:kase,en:ziegenkase","Pasteurisierte Ziegenmilch, Salz, Käsereikulturen (enthalten Milch), mikrobieller Labaustauschstoff. 'Laktosegehalt &lt;0,1g/100g.",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:ziegen
4061458047159,Ziegenkäse in Scheiben - Bockshornklee,"Baackes & Heimes, Meine Käsetheke",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,en:sliced-cheeses","Pasteurisierte _Ziegenmilch_, Salz, Käsereikulturen (enthält _Milch_), mikrobieller Labaustauschstoff, Bockshornklee 0,6%, Koriander, Konservierungsstoff Natriumnitrat.",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:ziegen
4061458047692,"Körniger Frischkäse, Halbfettstufe",Milsani,Frischkäse,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:plain-fermented-dairy-desserts,en:fresh-cheeses,en:cottage-cheeses,en:cream-cheeses,en:plain-cottage-cheeses","magermilch , sahne , mikrobieller labaustauschstoff , salz , Milchsäurebakterien",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4061459719444,Butterkäse,bio,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:hard-cheeses,en:german-cheeses,en:sliced-cheeses,de:butterkäse","Pasteurisierte _Milch_*, Speisesalz, Käsereikulturen (enthalten _Milch_), mikrobieller Labaustauschstoff. *aus kontrolliert ökologischer Landwirtschaft.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4061461577629,Gorgonzola  DOP - Piccante,"Cucina Nobile,Icewind",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:blue-veined-cheeses,en:italian-cheeses,en:gorgonzolas","Milch, Speisesalz, tierisches Lab, Käsereikulturen",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
4088600040684,Mature Blue Stilton,"Aldi,Specially Selected",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:blue-stilton-cheese,en:stilton-cheese",mature blue stilton cheese,,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4088600042817,Grated Mild White Cheddar Cheese,Everyday Essentials,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese,en:grated-cheese,en:grated-cheddar-cheese","Cheddar cheese (Milk), Potato starch",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
4088600047126,Ricotta,"Emporium,Aldi,Madina",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:ricotta","Whey (Milk),  Cream (Milk),  Salt,  Acidity Regulator: Lactic Acid",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:ricotta
4088600047188,Double Gloucester With onion and Chive slice,Emporium,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:gloucester-cheese","DOUBLE GLOUCESTER CHEESE (949%) (Double Gloucester Cheese (_Milk_) Colour: Annatto Norbixin), DRIED ONION (3.5%), CHIVES (2), Salt",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",,,,unmatched
4088600048253,Dutch Emmental Slices,Emporium,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:hard-cheeses,en:emmentaler,en:sliced-cheeses,en:emmental-slices",Milk,cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:emmental
4088600048451,British Extra Mature Cheddar,Emporium,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese,en:extra-mature-cheddar",cheese,cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:cheddar
4088600100449,Fat free cottage cheese natural,Emporium,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:plain-fermented-dairy-desserts,en:fresh-cheeses,en:cottage-cheeses,en:plain-cottage-cheeses","Cottage Cheese (Milk), Salt.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
40889023,Burgos Natural,"Lidl, Milbona",Queso fresco,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:fresh-cheeses,pt:queijos-frescos-de-longa-duracao","_Leche_ pasteurizada de vaca, sal, cuajo.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
